2025-06-15 00:00:09 | INFO  | service=notifications   | latency_ms=59    | status=ok
2025-06-16 11:09:22 | INFO  | service=auth            | latency_ms=76    | status=ok
2025-06-16 11:09:28 | INFO  | service=notifications   | latency_ms=66    | status=ok
2025-06-16 11:09:35 | INFO  | service=payments        | latency_ms=193   | status=ok
2025-06-16 11:10:48 | INFO  | service=payments        | latency_ms=176   | status=ok
2025-06-16 11:11:09 | INFO  | service=notifications   | latency_ms=60    | status=ok
2025-06-16 11:11:33 | INFO  | service=payments        | latency_ms=252   | status=ok
2025-06-16 11:11:34 | INFO  | service=auth            | latency_ms=59    | status=ok
2025-06-16 11:11:59 | INFO  | service=payments        | latency_ms=196   | status=ok
2025-06-16 11:12:06 | INFO  | service=notifications   | latency_ms=28    | status=ok
2025-06-16 11:13:06 | INFO  | service=payments        | latency_ms=50    | status=ok
2025-06-16 11:13:24 | WARN  | service=auth            | latency_ms=86    | status=retry
2025-06-16 11:13:27 | INFO  | service=auth            | latency_ms=98    | status=ok
2025-06-16 11:13:29 | INFO  | service=auth            | latency_ms=87    | status=ok
2025-06-16 11:13:57 | INFO  | service=payments        | latency_ms=83    | status=ok
2025-06-16 11:14:02 | INFO  | service=auth            | latency_ms=69    | status=ok
2025-06-16 11:14:14 | WARN  | service=payments        | latency_ms=66    | status=retry
2025-06-16 11:15:05 | INFO  | service=auth            | latency_ms=121   | status=ok
2025-06-16 11:15:40 | INFO  | service=auth            | latency_ms=47    | status=ok
2025-06-16 11:15:41 | INFO  | service=auth            | latency_ms=117   | status=ok
2025-06-16 11:15:50 | INFO  | service=auth            | latency_ms=108   | status=ok
2025-06-16 11:16:07 | INFO  | service=auth            | latency_ms=52    | status=ok
2025-06-16 11:16:43 | INFO  | service=notifications   | latency_ms=27    | status=ok
2025-06-16 11:16:57 | INFO  | service=payments        | latency_ms=221   | status=ok
2025-06-16 11:17:09 | INFO  | service=notifications   | latency_ms=33    | status=ok
2025-06-16 11:17:15 | INFO  | service=auth            | latency_ms=83    | status=ok
2025-06-16 11:17:17 | INFO  | service=notifications   | latency_ms=40    | status=ok
2025-06-16 11:17:35 | INFO  | service=notifications   | latency_ms=14    | status=ok
2025-06-16 11:17:44 | INFO  | service=notifications   | latency_ms=5     | status=ok
2025-06-16 11:18:05 | INFO  | service=notifications   | latency_ms=54    | status=ok
2025-06-16 11:18:27 | INFO  | service=auth            | latency_ms=63    | status=ok
2025-06-16 11:18:48 | INFO  | service=notifications   | latency_ms=38    | status=ok
2025-06-16 11:19:05 | INFO  | service=auth            | latency_ms=100   | status=ok
2025-06-16 11:19:15 | INFO  | service=auth            | latency_ms=115   | status=ok
2025-06-16 11:19:29 | INFO  | service=notifications   | latency_ms=44    | status=ok
2025-06-16 11:20:04 | INFO  | service=auth            | latency_ms=69    | status=ok
2025-06-16 11:20:37 | INFO  | service=notifications   | latency_ms=60    | status=ok
2025-06-16 11:20:40 | INFO  | service=notifications   | latency_ms=22    | status=ok
2025-06-16 11:20:48 | INFO  | service=notifications   | latency_ms=54    | status=ok
2025-06-16 11:21:04 | INFO  | service=auth            | latency_ms=96    | status=ok
2025-06-16 11:21:23 | INFO  | service=auth            | latency_ms=100   | status=ok
2025-06-16 11:21:28 | INFO  | service=payments        | latency_ms=83    | status=ok
2025-06-16 11:21:53 | INFO  | service=notifications   | latency_ms=34    | status=ok
2025-06-16 11:22:03 | WARN  | service=payments        | latency_ms=147   | status=retry
2025-06-16 11:22:43 | INFO  | service=payments        | latency_ms=205   | status=ok
2025-06-16 11:22:45 | INFO  | service=auth            | latency_ms=94    | status=ok
2025-06-16 11:22:51 | INFO  | service=notifications   | latency_ms=79    | status=ok
2025-06-16 11:23:02 | INFO  | service=auth            | latency_ms=65    | status=ok
2025-06-16 11:23:03 | INFO  | service=payments        | latency_ms=170   | status=ok
2025-06-16 11:23:13 | INFO  | service=notifications   | latency_ms=72    | status=ok
2025-06-16 11:23:48 | INFO  | service=payments        | latency_ms=217   | status=ok
2025-06-16 11:23:58 | INFO  | service=payments        | latency_ms=276   | status=ok
2025-06-16 11:24:04 | INFO  | service=payments        | latency_ms=217   | status=ok
2025-06-16 11:24:16 | INFO  | service=auth            | latency_ms=45    | status=ok
2025-06-16 11:24:29 | INFO  | service=payments        | latency_ms=120   | status=ok
2025-06-16 11:24:33 | INFO  | service=notifications   | latency_ms=18    | status=ok
2025-06-16 11:24:37 | INFO  | service=auth            | latency_ms=99    | status=ok
2025-06-16 11:25:31 | INFO  | service=payments        | latency_ms=271   | status=ok
2025-06-16 11:25:33 | INFO  | service=notifications   | latency_ms=86    | status=ok
2025-06-16 11:25:42 | INFO  | service=notifications   | latency_ms=66    | status=ok
2025-06-16 11:26:17 | INFO  | service=payments        | latency_ms=269   | status=ok
2025-06-16 11:26:19 | INFO  | service=notifications   | latency_ms=38    | status=ok
2025-06-16 11:26:45 | INFO  | service=auth            | latency_ms=45    | status=ok
2025-06-16 11:26:52 | INFO  | service=notifications   | latency_ms=67    | status=ok
2025-06-16 11:27:35 | WARN  | service=notifications   | latency_ms=58    | status=retry
2025-06-16 11:27:58 | INFO  | service=auth            | latency_ms=83    | status=ok
2025-06-16 11:28:36 | INFO  | service=auth            | latency_ms=91    | status=ok
2025-06-16 11:28:56 | ERROR | service=auth            | latency_ms=416   | status=timeout
2025-06-16 11:29:13 | WARN  | service=notifications   | latency_ms=75    | status=retry
2025-06-16 11:29:17 | WARN  | service=auth            | latency_ms=118   | status=retry
2025-06-16 11:29:24 | INFO  | service=auth            | latency_ms=96    | status=ok
2025-06-16 11:29:41 | INFO  | service=payments        | latency_ms=250   | status=ok
2025-06-16 11:29:43 | INFO  | service=payments        | latency_ms=230   | status=ok
2025-06-16 11:29:56 | INFO  | service=notifications   | latency_ms=40    | status=ok
2025-06-16 11:29:59 | INFO  | service=notifications   | latency_ms=65    | status=ok
2025-06-16 11:30:16 | INFO  | service=auth            | latency_ms=38    | status=ok
2025-06-16 11:30:30 | INFO  | service=notifications   | latency_ms=71    | status=ok
2025-06-16 11:30:33 | INFO  | service=auth            | latency_ms=44    | status=ok
2025-06-16 11:31:05 | INFO  | service=notifications   | latency_ms=55    | status=ok
2025-06-16 11:31:10 | INFO  | service=notifications   | latency_ms=33    | status=ok
2025-06-16 11:31:22 | INFO  | service=payments        | latency_ms=233   | status=ok
2025-06-16 11:32:17 | INFO  | service=notifications   | latency_ms=49    | status=ok
2025-06-16 11:32:38 | INFO  | service=notifications   | latency_ms=18    | status=ok
2025-06-16 11:33:03 | INFO  | service=payments        | latency_ms=225   | status=ok
2025-06-16 11:33:26 | INFO  | service=auth            | latency_ms=62    | status=ok
2025-06-16 11:34:45 | INFO  | service=auth            | latency_ms=106   | status=ok
2025-06-16 11:34:49 | INFO  | service=payments        | latency_ms=200   | status=ok
2025-06-16 11:35:16 | INFO  | service=notifications   | latency_ms=57    | status=ok
2025-06-16 11:35:32 | ERROR | service=payments        | latency_ms=554   | status=error
2025-06-16 11:35:34 | INFO  | service=notifications   | latency_ms=38    | status=ok
2025-06-16 11:35:43 | INFO  | service=auth            | latency_ms=66    | status=ok
2025-06-16 11:35:44 | INFO  | service=auth            | latency_ms=105   | status=ok
2025-06-16 11:36:05 | INFO | broken
2025-06-16 11:36:24 | ERROR | service=notifications   | latency_ms=270   | status=error
2025-06-16 11:36:30 | INFO  | service=payments        | latency_ms=151   | status=ok
2025-06-16 11:37:15 | INFO | broken
2025-06-16 11:37:34 | INFO  | service=notifications   | latency_ms=71    | status=ok
2025-06-16 11:37:57 | INFO  | service=payments        | latency_ms=69    | status=ok
2025-06-16 11:38:15 | INFO  | service=notifications   | latency_ms=26    | status=ok
2025-06-16 11:39:08 | INFO  | service=auth            | latency_ms=51    | status=ok
2025-06-16 11:39:11 | INFO  | service=auth            | latency_ms=39    | status=ok
2025-06-16 11:39:25 | INFO  | service=notifications   | latency_ms=18    | status=ok
2025-06-16 11:40:01 | ERROR | service=payments        | latency_ms=1023  | status=error
2025-06-16 11:41:43 | INFO  | service=payments        | latency_ms=187   | status=ok
2025-06-16 11:41:48 | INFO  | service=notifications   | latency_ms=57    | status=ok
2025-06-16 11:41:56 | INFO  | service=notifications   | latency_ms=63    | status=ok
2025-06-16 11:42:01 | INFO  | service=auth            | latency_ms=87    | status=ok
2025-06-16 11:42:03 | INFO  | service=payments        | latency_ms=239   | status=ok
2025-06-16 11:42:09 | INFO  | service=payments        | latency_ms=195   | status=ok
2025-06-16 11:42:11 | INFO  | service=notifications   | latency_ms=26    | status=ok
2025-06-16 11:42:24 | CORRUPTED LINE |||
2025-06-16 11:42:52 | INFO  | service=payments        | latency_ms=263   | status=ok
2025-06-16 11:43:14 | INFO  | service=notifications   | latency_ms=38    | status=ok
2025-06-16 11:43:14 | INFO  | service=auth            | latency_ms=51    | status=ok
2025-06-16 11:43:28 | INFO  | service=payments        | latency_ms=189   | status=ok
2025-06-16 11:43:35 | INFO  | service=notifications   | latency_ms=31    | status=ok
2025-06-16 11:43:44 | INFO  | service=auth            | latency_ms=67    | status=ok
2025-06-16 11:43:51 | INFO  | service=payments        | latency_ms=220   | status=ok
2025-06-16 11:43:52 | INFO  | service=payments        | latency_ms=220   | status=ok
2025-06-16 11:44:22 | INFO  | service=notifications   | latency_ms=32    | status=ok
2025-06-16 11:44:25 | INFO  | service=auth            | latency_ms=65    | status=ok
2025-06-16 11:44:28 | INFO  | service=payments        | latency_ms=264   | status=ok
2025-06-16 11:44:32 | INFO  | service=payments        | latency_ms=229   | status=ok
2025-06-16 11:44:40 | INFO  | service=auth            | latency_ms=142   | status=ok
2025-06-16 11:44:43 | INFO  | service=notifications   | latency_ms=73    | status=ok
2025-06-16 11:45:01 | INFO  | service=notifications   | latency_ms=72    | status=ok
2025-06-16 11:45:22 | INFO  | service=notifications   | latency_ms=22    | status=ok
2025-06-16 11:45:38 | INFO  | service=auth            | latency_ms=102   | status=ok
2025-06-16 11:45:39 | INFO  | service=payments        | latency_ms=196   | status=ok
2025-06-16 11:45:49 | INFO  | service=notifications   | latency_ms=38    | status=ok
2025-06-16 11:46:05 | INFO  | service=notifications   | latency_ms=53    | status=ok
2025-06-16 11:46:27 | INFO  | service=notifications   | latency_ms=68    | status=ok
2025-06-16 11:46:59 | INFO  | service=auth            | latency_ms=95    | status=ok
2025-06-16 11:47:18 | INFO  | service=notifications   | latency_ms=32    | status=ok
2025-06-16 11:47:43 | INFO  | service=auth            | latency_ms=102   | status=ok
2025-06-16 11:48:02 | INFO  | service=notifications   | latency_ms=37    | status=ok
2025-06-16 11:48:02 | ERROR | service=payments        | latency_ms=4216  | status=timeout
2025-06-16 11:48:07 | WARN  | service=payments        | latency_ms=563   | status=retry
2025-06-16 11:48:22 | ERROR | service=payments        | latency_ms=3781  | status=timeout
2025-06-16 11:48:22 | INFO  | service=notifications   | latency_ms=65    | status=ok
2025-06-16 11:48:28 | INFO  | service=auth            | latency_ms=48    | status=ok
2025-06-16 11:48:33 | INFO  | service=notifications   | latency_ms=88    | status=ok
2025-06-16 11:48:36 | INFO  | service=payments        | latency_ms=381   | status=ok
2025-06-16 11:48:47 | INFO  | service=notifications   | latency_ms=38    | status=ok
2025-06-16 11:48:47 | INFO  | service=notifications   | latency_ms=57    | status=ok
2025-06-16 11:48:47 | INFO  | service=auth            | latency_ms=97    | status=ok
2025-06-16 11:48:58 | INFO  | service=notifications   | latency_ms=47    | status=ok
2025-06-16 11:49:05 | INFO  | service=auth            | latency_ms=78    | status=ok
2025-06-16 11:49:16 | INFO  | service=notifications   | latency_ms=58    | status=ok
2025-06-16 11:49:24 | ERROR | service=payments        | latency_ms=3768  | status=timeout
2025-06-16 11:49:33 | ERROR | service=payments        | latency_ms=5393  | status=timeout
2025-06-16 11:49:46 | WARN  | service=notifications   | latency_ms=66    | status=retry
2025-06-16 11:49:49 | ERROR | service=payments        | latency_ms=4872  | status=timeout
2025-06-16 11:50:24 | INFO  | service=notifications   | latency_ms=30    | status=ok
2025-06-16 11:50:34 | INFO  | service=notifications   | latency_ms=48    | status=ok
2025-06-16 11:51:04 | INFO  | service=notifications   | latency_ms=43    | status=ok
2025-06-16 11:51:34 | INFO  | service=auth            | latency_ms=49    | status=ok
2025-06-16 11:51:38 | INFO  | service=notifications   | latency_ms=57    | status=ok
2025-06-16 11:52:07 | INFO  | service=auth            | latency_ms=63    | status=ok
2025-06-16 11:52:18 | ERROR | service=payments        | latency_ms=4655  | status=timeout
2025-06-16 11:52:22 | ERROR | service=payments        | latency_ms=2929  | status=timeout
2025-06-16 11:52:40 | ERROR | service=payments        | latency_ms=5719  | status=timeout
2025-06-16 11:52:54 | INFO  | service=payments        | latency_ms=492   | status=ok
2025-06-16 11:53:05 | ERROR | service=payments        | latency_ms=4219  | status=timeout
2025-06-16 11:53:10 | ERROR | service=notifications   | latency_ms=132   | status=timeout
2025-06-16 11:53:15 | INFO  | service=auth            | latency_ms=62    | status=ok
2025-06-16 11:53:54 | ERROR | service=payments        | latency_ms=4852  | status=timeout
2025-06-16 11:53:56 | INFO  | service=auth            | latency_ms=43    | status=ok
2025-06-16 11:54:10 | WARN  | service=payments        | latency_ms=774   | status=retry
2025-06-16 11:54:36 | INFO  | service=notifications   | latency_ms=50    | status=ok
2025-06-16 11:55:46 | ERROR | service=payments        | latency_ms=3403  | status=timeout
2025-06-16 11:55:59 | INFO  | service=notifications   | latency_ms=44    | status=ok
2025-06-16 11:56:16 | WARN  | service=auth            | latency_ms=104   | status=retry
2025-06-16 11:56:22 | ERROR | service=payments        | latency_ms=3415  | status=timeout
2025-06-16 11:56:38 | INFO  | service=notifications   | latency_ms=35    | status=ok
2025-06-16 11:57:03 | INFO  | service=auth            | latency_ms=73    | status=ok
2025-06-16 11:57:07 | INFO  | service=auth            | latency_ms=44    | status=ok
2025-06-16 11:57:31 | ERROR | service=payments        | latency_ms=5820  | status=timeout
2025-06-16 11:57:54 | ERROR | service=payments        | latency_ms=3433  | status=timeout
2025-06-16 11:57:56 | INFO  | service=notifications   | latency_ms=66    | status=ok
2025-06-16 11:58:22 | ERROR | service=payments        | latency_ms=4209  | status=timeout
2025-06-16 11:58:48 | INFO  | service=auth            | latency_ms=50    | status=ok
2025-06-16 11:58:58 | WARN  | service=payments        | latency_ms=599   | status=retry
2025-06-16 11:59:13 | ERROR | service=payments        | latency_ms=4784  | status=timeout
2025-06-16 11:59:19 | INFO  | service=auth            | latency_ms=74    | status=ok
2025-06-16 11:59:39 | INFO  | service=auth            | latency_ms=115   | status=ok
2025-06-16 11:59:55 | ERROR | service=payments        | latency_ms=5021  | status=timeout
2025-06-16 11:59:57 | INFO  | service=notifications   | latency_ms=68    | status=ok
2025-06-16 11:59:57 | WARN  | service=payments        | latency_ms=544   | status=retry
2025-06-16 11:59:58 | ERROR | service=payments        | latency_ms=2920  | status=timeout
2025-06-16 12:00:07 | INFO  | service=notifications   | latency_ms=37    | status=ok
2025-06-16 12:00:33 | INFO  | service=notifications   | latency_ms=53    | status=ok
2025-06-16 12:00:39 | INFO  | service=auth            | latency_ms=96    | status=ok
2025-06-16 12:01:35 | INFO  | service=payments        | latency_ms=69    | status=ok
2025-06-16 12:01:35 | INFO  | service=auth            | latency_ms=79    | status=ok
2025-06-16 12:01:46 | INFO  | service=auth            | latency_ms=84    | status=ok
2025-06-16 12:02:11 | WARN  | service=payments        | latency_ms=183   | status=retry
2025-06-16 12:02:14 | INFO  | service=notifications   | latency_ms=75    | status=ok
2025-06-16 12:02:22 | INFO  | service=payments        | latency_ms=225   | status=ok
2025-06-16 12:02:23 | INFO  | service=notifications   | latency_ms=76    | status=ok
2025-06-16 12:02:33 | INFO  | service=payments        | latency_ms=187   | status=ok
2025-06-16 12:02:34 | INFO  | service=notifications   | latency_ms=68    | status=ok
2025-06-16 12:02:35 | INFO  | service=notifications   | latency_ms=82    | status=ok
2025-06-16 12:03:29 | INFO  | service=auth            | latency_ms=119   | status=ok
2025-06-16 12:03:31 | INFO  | service=payments        | latency_ms=134   | status=ok
2025-06-16 12:03:44 | INFO  | service=notifications   | latency_ms=44    | status=ok
2025-06-16 12:03:56 | INFO  | service=auth            | latency_ms=69    | status=ok
2025-06-16 12:04:00 | INFO  | service=payments        | latency_ms=229   | status=ok
2025-06-16 12:04:15 | INFO  | service=notifications   | latency_ms=63    | status=ok
2025-06-16 12:04:21 | INFO  | service=auth            | latency_ms=54    | status=ok
2025-06-16 12:04:40 | INFO  | service=auth            | latency_ms=82    | status=ok
2025-06-16 12:04:44 | INFO  | service=payments        | latency_ms=78    | status=ok
2025-06-16 12:04:54 | INFO  | service=auth            | latency_ms=123   | status=ok
2025-06-16 12:05:10 | INFO  | service=notifications   | latency_ms=39    | status=ok
2025-06-16 12:05:11 | INFO  | service=payments        | latency_ms=203   | status=ok
2025-06-16 12:05:22 | ERROR | service=auth            | latency_ms=152   | status=timeout
2025-06-16 12:05:24 | INFO  | service=payments        | latency_ms=268   | status=ok
2025-06-16 12:05:57 | INFO  | service=auth            | latency_ms=1     | status=ok
2025-06-16 12:06:45 | INFO  | service=payments        | latency_ms=199   | status=ok
2025-06-16 12:06:49 | ERROR | service=notifications   | latency_ms=208   | status=error
2025-06-16 12:06:57 | INFO  | service=auth            | latency_ms=66    | status=ok
2025-06-16 12:07:56 | INFO  | service=notifications   | latency_ms=84    | status=ok
2025-06-16 12:07:56 | INFO  | service=notifications   | latency_ms=32    | status=ok
2025-06-16 12:08:29 | INFO  | service=auth            | latency_ms=103   | status=ok
2025-06-16 12:08:36 | INFO  | service=payments        | latency_ms=221   | status=ok
2025-06-16 12:08:47 | INFO  | service=notifications   | latency_ms=75    | status=ok
2025-06-16 12:08:48 | INFO  | service=auth            | latency_ms=59    | status=ok
2025-06-16 12:08:51 | INFO  | service=auth            | latency_ms=58    | status=ok
2025-06-16 12:08:51 | INFO  | service=notifications   | latency_ms=71    | status=ok
2025-06-16 12:08:52 | INFO  | service=payments        | latency_ms=225   | status=ok
2025-06-16 12:09:29 | INFO  | service=payments        | latency_ms=107   | status=ok
2025-06-16 12:09:31 | INFO  | service=notifications   | latency_ms=39    | status=ok
2025-06-16 12:09:50 | INFO  | service=auth            | latency_ms=91    | status=ok
2025-06-16 12:09:54 | INFO  | service=payments        | latency_ms=250   | status=ok
2025-06-16 12:09:58 | INFO  | service=auth            | latency_ms=59    | status=ok
2025-06-16 12:09:59 | ERROR | service=auth            | latency_ms=1     | status=error
??? | ERROR | service=??? | latency_ms=NaN |
2025-06-16 12:11:07 | INFO  | service=auth            | latency_ms=95    | status=ok
2025-06-16 12:11:11 | ERROR | service=auth            | latency_ms=136   | status=timeout
2025-06-16 12:11:12 | INFO  | service=payments        | latency_ms=78    | status=ok
2025-06-16 12:11:34 | INFO  | service=auth            | latency_ms=1     | status=ok
2025-06-16 12:11:35 | INFO  | service=notifications   | latency_ms=66    | status=ok
2025-06-16 12:12:03 | INFO  | service=payments        | latency_ms=207   | status=ok
2025-06-16 12:12:23 | INFO  | service=auth            | latency_ms=73    | status=ok
2025-06-16 12:12:38 | INFO  | service=notifications   | latency_ms=77    | status=ok
2025-06-16 12:12:57 | INFO  | service=notifications   | latency_ms=62    | status=ok
2025-06-16 12:13:06 | INFO  | service=payments        | latency_ms=296   | status=ok
2025-06-16 12:13:16 | INFO  | service=payments        | latency_ms=116   | status=ok
2025-06-16 12:13:37 | INFO  | service=payments        | latency_ms=197   | status=ok
2025-06-16 12:13:42 | INFO  | service=auth            | latency_ms=31    | status=ok
2025-06-16 12:13:51 | INFO  | service=auth            | latency_ms=73    | status=ok
2025-06-16 12:14:07 | INFO  | service=payments        | latency_ms=185   | status=ok
2025-06-16 12:14:16 | INFO  | service=payments        | latency_ms=237   | status=ok
2025-06-16 12:14:29 | INFO  | service=auth            | latency_ms=81    | status=ok
2025-06-16 12:14:42 | INFO  | service=notifications   | latency_ms=62    | status=ok
2025-06-16 12:14:56 | INFO  | service=auth            | latency_ms=101   | status=ok
2025-06-16 12:15:02 | INFO  | service=payments        | latency_ms=329   | status=ok
2025-06-16 12:15:54 | INFO  | service=payments        | latency_ms=181   | status=ok
2025-06-16 12:15:55 | INFO  | service=notifications   | latency_ms=31    | status=ok
2025-06-16 12:15:57 | INFO  | service=auth            | latency_ms=87    | status=ok
2025-06-16 12:16:02 | INFO  | service=notifications   | latency_ms=33    | status=ok
2025-06-16 12:16:23 | INFO  | service=notifications   | latency_ms=79    | status=ok
2025-06-16 12:16:28 | INFO  | service=notifications   | latency_ms=44    | status=ok
2025-06-16 12:16:40 | INFO  | service=auth            | latency_ms=63    | status=ok
2025-06-16 12:17:26 | ERROR | service=auth            | latency_ms=315   | status=timeout
2025-06-16 12:17:31 | INFO  | service=auth            | latency_ms=101   | status=ok
2025-06-16 12:17:35 | INFO  | service=notifications   | latency_ms=46    | status=ok
2025-06-16 12:17:44 | INFO  | service=payments        | latency_ms=161   | status=ok
2025-06-16 12:18:21 | INFO  | service=auth            | latency_ms=129   | status=ok
2025-06-16 12:18:36 | INFO  | service=auth            | latency_ms=54    | status=ok
2025-06-16 12:18:38 | INFO  | service=auth            | latency_ms=81    | status=ok
2025-06-16 12:19:08 | INFO  | service=notifications   | latency_ms=63    | status=ok
2025-06-16 12:19:09 | INFO  | service=payments        | latency_ms=102   | status=ok
2025-06-16 12:19:24 | INFO  | service=payments        | latency_ms=228   | status=ok
2025-06-16 12:19:24 | INFO  | service=notifications   | latency_ms=28    | status=ok
2025-06-16 12:19:36 | INFO  | service=notifications   | latency_ms=66    | status=ok
2025-06-16 12:19:46 | INFO  | service=auth            | latency_ms=51    | status=ok
2025-06-16 12:20:18 | INFO  | service=payments        | latency_ms=241   | status=ok
2025-06-16 12:20:38 | INFO  | service=auth            | latency_ms=113   | status=ok
2025-06-16 12:20:44 | INFO  | service=payments        | latency_ms=251   | status=ok
2025-06-16 12:20:45 | INFO  | service=auth            | latency_ms=87    | status=ok
2025-06-16 12:21:03 | INFO  | service=auth            | latency_ms=73    | status=ok
2025-06-16 12:21:05 | INFO  | service=notifications   | latency_ms=38    | status=ok
2025-06-16 12:21:18 | INFO  | service=notifications   | latency_ms=79    | status=ok
2025-06-16 12:21:29 | INFO  | service=payments        | latency_ms=158   | status=ok
2025-06-16 12:21:32 | INFO  | service=payments        | latency_ms=137   | status=ok
2025-06-16 12:22:49 | INFO  | service=payments        | latency_ms=239   | status=ok
2025-06-16 12:23:02 | INFO  | service=auth            | latency_ms=56    | status=ok
2025-06-16 12:23:08 | INFO  | service=notifications   | latency_ms=30    | status=ok
2025-06-16 12:23:09 | INFO  | service=notifications   | latency_ms=21    | status=ok
2025-06-16 12:23:09 | INFO  | service=payments        | latency_ms=171   | status=ok
2025-06-16 12:23:47 | INFO  | service=notifications   | latency_ms=48    | status=ok
2025-06-16 12:24:02 | INFO  | service=auth            | latency_ms=87    | status=ok
2025-06-16 12:24:10 | INFO  | service=payments        | latency_ms=257   | status=ok
2025-06-16 12:24:32 | INFO  | service=payments        | latency_ms=231   | status=ok
2025-06-16 12:24:42 | WARN  | service=notifications   | latency_ms=46    | status=retry
2025-06-16 12:24:44 | INFO  | service=notifications   | latency_ms=46    | status=ok
2025-06-16 12:24:46 | INFO  | service=payments        | latency_ms=230   | status=ok
2025-06-16 12:25:24 | INFO  | service=payments        | latency_ms=276   | status=ok
2025-06-16 12:25:28 | INFO  | service=payments        | latency_ms=207   | status=ok
2025-06-16 12:25:40 | INFO  | service=notifications   | latency_ms=40    | status=ok
2025-06-16 12:26:15 | INFO  | service=notifications   | latency_ms=30    | status=ok
2025-06-16 12:26:35 | INFO  | service=notifications   | latency_ms=21    | status=ok
2025-06-16 12:26:43 | INFO  | service=auth            | latency_ms=99    | status=ok
2025-06-16 12:27:05 | INFO  | service=notifications   | latency_ms=61    | status=ok
2025-06-16 12:27:08 | INFO  | service=notifications   | latency_ms=61    | status=ok
2025-06-16 12:27:22 | INFO  | service=payments        | latency_ms=192   | status=ok
2025-06-16 12:27:24 | INFO  | service=auth            | latency_ms=122   | status=ok
2025-06-16 12:27:31 | INFO  | service=payments        | latency_ms=170   | status=ok
2025-06-16 12:27:35 | INFO  | service=notifications   | latency_ms=69    | status=ok
2025-06-16 12:28:17 | INFO  | service=notifications   | latency_ms=49    | status=ok
2025-06-16 12:29:06 | INFO  | service=payments        | latency_ms=163   | status=ok
2025-06-16 12:29:26 | INFO  | service=notifications   | latency_ms=61    | status=ok
2025-06-16 12:29:55 | INFO  | service=notifications   | latency_ms=58    | status=ok
2025-06-16 12:29:59 | INFO  | service=payments        | latency_ms=221   | status=ok
2025-06-16 12:30:03 | INFO  | service=notifications   | latency_ms=51    | status=ok
2025-06-16 12:31:05 | INFO  | service=notifications   | latency_ms=49    | status=ok
2025-06-16 12:31:36 | INFO  | service=notifications   | latency_ms=97    | status=ok
2025-06-16 12:32:14 | INFO  | service=payments        | latency_ms=271   | status=ok
2025-06-16 12:32:26 | INFO  | service=payments        | latency_ms=243   | status=ok
2025-06-16 12:32:42 | INFO  | service=payments        | latency_ms=206   | status=ok
2025-06-16 12:33:18 | INFO  | service=auth            | latency_ms=110   | status=ok
2025-06-16 12:33:27 | INFO  | service=notifications   | latency_ms=60    | status=ok
2025-06-16 12:33:35 | INFO  | service=auth            | latency_ms=80    | status=ok
2025-06-16 12:34:02 | INFO  | service=notifications   | latency_ms=43    | status=ok
2025-06-16 12:34:06 | INFO  | service=auth            | latency_ms=77    | status=ok
2025-06-16 12:34:09 | INFO  | service=auth            | latency_ms=1     | status=ok
2025-06-16 12:34:16 | INFO  | service=payments        | latency_ms=212   | status=ok
2025-06-16 12:34:43 | INFO  | service=auth            | latency_ms=65    | status=ok
2025-06-16 12:34:45 | INFO  | service=payments        | latency_ms=295   | status=ok
2025-06-16 12:34:55 | INFO  | service=notifications   | latency_ms=50    | status=ok
2025-06-16 12:35:01 | ERROR | service=payments        | latency_ms=316   | status=timeout
2025-06-16 12:35:21 | INFO  | service=notifications   | latency_ms=49    | status=ok
2025-06-16 12:35:35 | INFO  | service=auth            | latency_ms=48    | status=ok
2025-06-16 12:35:46 | INFO  | service=notifications   | latency_ms=59    | status=ok
2025-06-16 12:35:57 | INFO  | service=notifications   | latency_ms=55    | status=ok
2025-06-16 12:36:03 | INFO  | service=notifications   | latency_ms=69    | status=ok
2025-06-16 12:36:37 | INFO  | service=payments        | latency_ms=152   | status=ok
2025-06-16 12:36:40 | INFO  | service=auth            | latency_ms=81    | status=ok
2025-06-16 12:36:55 | INFO  | service=auth            | latency_ms=39    | status=ok
2025-06-16 12:36:59 | INFO  | service=notifications   | latency_ms=64    | status=ok
2025-06-16 12:37:54 | INFO  | service=payments        | latency_ms=231   | status=ok
2025-06-16 12:38:14 | INFO  | service=notifications   | latency_ms=59    | status=ok
2025-06-16 12:38:16 | WARN  | service=payments        | latency_ms=200   | status=retry
2025-06-16 12:38:18 | INFO  | service=auth            | latency_ms=92    | status=ok
2025-06-16 12:39:17 | INFO  | service=payments        | latency_ms=296   | status=ok
2025-06-16 12:39:20 | INFO  | service=auth            | latency_ms=71    | status=ok
2025-06-16 12:39:28 | INFO  | service=notifications   | latency_ms=52    | status=ok
2025-06-16 12:39:35 | INFO  | service=notifications   | latency_ms=28    | status=ok
2025-06-16 12:39:38 | INFO  | service=payments        | latency_ms=147   | status=ok
2025-06-16 12:39:39 | WARN  | service=notifications   | latency_ms=51    | status=retry
2025-06-16 12:39:39 | INFO  | service=auth            | latency_ms=113   | status=ok
2025-06-16 12:40:28 | INFO  | service=payments        | latency_ms=184   | status=ok

2025-06-16 12:41:28 | INFO  | service=notifications   | latency_ms=45    | status=ok
2025-06-16 12:41:32 | INFO  | service=auth            | latency_ms=67    | status=ok
2025-06-16 12:41:48 | INFO  | service=notifications   | latency_ms=39    | status=ok
